fecha,elap,co2,temp,humedad
2021-06-01 20:14:39.729872,1010.9475872516632,631,18,43
2021-06-01 20:14:41.810890,1013.0286045074463,631,18,43
2021-06-01 20:14:44.391513,1015.6092283725739,630,18,43
2021-06-01 20:14:46.468221,1017.6859400272369,629,18,43
2021-06-01 20:14:48.549276,1019.7669916152954,629,18,43
2021-06-01 20:14:50.626301,1021.8440165519714,629,18,43
2021-06-01 20:14:52.706910,1023.92462849617,629,18,43
2021-06-01 20:14:54.787884,1026.005599975586,629,18,43
2021-06-01 20:14:57.364606,1028.5823237895966,629,18,43
2021-06-01 20:14:59.445574,1030.6632900238037,628,18,43
2021-06-01 20:15:01.526492,1032.7442078590393,628,18,43
2021-06-01 20:15:03.603210,1034.8209290504456,628,18,43
2021-06-01 20:15:05.684155,1036.9018721580505,628,18,43
2021-06-01 20:15:07.761241,1038.9789566993713,628,18,43
2021-06-01 20:15:09.841924,1041.059642314911,628,18,43
2021-06-01 20:15:12.422613,1043.6403315067291,628,18,43
2021-06-01 20:15:14.499648,1045.7173631191254,628,18,43
2021-06-01 20:15:16.580459,1047.7981765270233,628,18,43
2021-06-01 20:15:18.661348,1049.8790667057037,628,18,43
2021-06-01 20:15:20.738247,1051.95596408844,628,18,43
2021-06-01 20:15:22.819095,1054.0368132591248,628,18,43
2021-06-01 20:15:25.399854,1056.6175730228424,628,18,43
2021-06-01 20:15:27.476724,1058.6944422721863,628,18,43
2021-06-01 20:15:29.557591,1060.775309085846,628,18,43
2021-06-01 20:15:31.638555,1062.8562734127045,627,18,43
2021-06-01 20:15:33.715371,1064.9330892562866,627,18,43
2021-06-01 20:15:35.796452,1067.0141677856445,627,18,43
2021-06-01 20:15:38.377025,1069.594741821289,626,18,43
2021-06-01 20:15:40.453962,1071.6716799736023,626,18,43
2021-06-01 20:15:42.534754,1073.7524726390839,626,18,43
2021-06-01 20:15:44.611647,1075.829365491867,626,18,43
2021-06-01 20:15:46.692651,1077.910358428955,626,18,43
2021-06-01 20:15:48.773675,1079.9913907051086,626,18,43
2021-06-01 20:15:50.854484,1082.072201013565,626,18,43
2021-06-01 20:15:53.435351,1084.6530661582947,626,18,43
2021-06-01 20:15:55.512212,1086.7299270629883,625,18,43
2021-06-01 20:15:57.593167,1088.8108820915222,625,18,43
2021-06-01 20:15:59.669881,1090.8875970840454,625,18,43
2021-06-01 20:16:01.750800,1092.9685153961182,625,18,43
2021-06-01 20:16:03.831644,1095.0493614673615,624,18,43
2021-06-01 20:16:06.412383,1097.6301007270813,624,18,43
2021-06-01 20:16:08.493299,1099.7110171318054,623,18,43
2021-06-01 20:16:10.570191,1101.7879087924957,623,18,43
2021-06-01 20:16:12.651166,1103.8688821792603,623,18,43
2021-06-01 20:16:14.728057,1105.9457733631134,623,18,43
2021-06-01 20:16:16.808927,1108.0266423225403,623,18,43
2021-06-01 20:16:19.389573,1110.6072924137115,623,18,43
2021-06-01 20:16:21.470722,1112.6884379386902,623,18,43
2021-06-01 20:16:23.547383,1114.7651019096375,623,18,43
2021-06-01 20:16:25.628251,1116.8459684848785,623,18,43
2021-06-01 20:16:27.705159,1118.9228773117065,623,18,43
2021-06-01 20:16:29.786156,1121.0038719177246,623,18,43
2021-06-01 20:16:32.366866,1123.5845806598663,624,18,43
2021-06-01 20:16:34.443670,1125.6613886356354,623,18,43
2021-06-01 20:16:36.524573,1127.7422919273376,623,18,43
2021-06-01 20:16:38.605585,1129.8233003616333,623,18,43
2021-06-01 20:16:40.682355,1131.900072813034,622,18,43
2021-06-01 20:16:42.763258,1133.9809770584106,622,18,43
2021-06-01 20:16:44.840126,1136.0578444004059,622,18,43
2021-06-01 20:16:47.420843,1138.6385598182678,622,18,43
